,keyword_source,full_name,html_url,create_date,update_date,pushed_date,language,stars,forks,watchers,open_issues,is_fork,topics,description,included_libraries,require_list,source_type,cluster,year,update_year,text
1268,"""natural language processing"" OR ""nlp"" OR ""language model"" OR ""speech recognition""",sogou/SogouMRCToolkit,https://github.com/sogou/SogouMRCToolkit,2019-03-31T10:35:42+00:00,2025-04-25T09:04:47+00:00,2020-12-17T02:45:58+00:00,Python,743.0,159.0,743.0,15.0,FALSE,[],"This toolkit was designed for the fast and efficient development of modern machine comprehension models, including both published models and original prototypes.","jieba, numpy, spacy, stanfordnlp, tensorflow-gpu, tqdm","['jieba', 'numpy', 'spacy', 'stanfordnlp', 'tensorflow-gpu', 'tensorflow-hub', 'tqdm']",setup,9,2019,2025,"This toolkit was designed for the fast and efficient development of modern machine comprehension models, including both published models and original prototypes. []"
1269,"""natural language processing"" OR ""nlp"" OR ""language model"" OR ""speech recognition""",ICLRandD/Blackstone,https://github.com/ICLRandD/Blackstone,2019-03-25T11:18:33+00:00,2025-05-18T17:34:21+00:00,2024-07-16T15:12:39+00:00,Python,650.0,102.0,650.0,14.0,FALSE,"['law', 'caselaw', 'nlp', 'spacy-models', 'legaltech']",:black_circle: A spaCy pipeline and model for NLP on unstructured legal text.,"conllu, numpy, pandas, requests, spacy","['conllu', 'numpy', 'pandas', 'requests', 'spacy']",setup,9,2019,2025,":black_circle: A spaCy pipeline and model for NLP on unstructured legal text. ['law', 'caselaw', 'nlp', 'spacy-models', 'legaltech']"
1270,"""natural language processing"" OR ""nlp"" OR ""language model"" OR ""speech recognition""",antonisa/lang2vec,https://github.com/antonisa/lang2vec,2019-03-24T01:45:42+00:00,2025-04-29T08:43:59+00:00,2024-04-08T18:53:38+00:00,Python,90.0,16.0,90.0,10.0,FALSE,[],A simple library for querying the URIEL typological database.,"numpy, scipy, setuptools","['numpy', 'scipy', 'setuptools']",setup,0,2019,2025,A simple library for querying the URIEL typological database. []
1271,"""natural language processing"" OR ""nlp"" OR ""language model"" OR ""speech recognition""",argilla-io/biome-text,https://github.com/argilla-io/biome-text,2019-03-05T09:52:16+00:00,2025-04-01T11:05:32+00:00,2021-09-08T10:14:06+00:00,Python,68.0,7.0,68.0,8.0,FALSE,"['nlp', 'natural-language-processing', 'data-science', 'pytorch', 'allennlp']",Custom Natural Language Processing with big and small models 🌲🌱,"allennlp, beautifulsoup4, captum, click, datasets, lxml, mlflow, numpy, pandas, pytorch-lightning","['allennlp', 'beautifulsoup4', 'captum', 'click', 'datasets', 'flatdict', 'lxml', 'mlflow', 'numpy', 'pandas', 'pytorch-lightning']",setup,9,2019,2025,"Custom Natural Language Processing with big and small models 🌲🌱 ['nlp', 'natural-language-processing', 'data-science', 'pytorch', 'allennlp']"
1272,"""natural language processing"" OR ""nlp"" OR ""language model"" OR ""speech recognition""",pmichel31415/teapot-nlp,https://github.com/pmichel31415/teapot-nlp,2019-03-12T14:14:12+00:00,2025-02-14T01:23:14+00:00,2022-02-27T20:33:35+00:00,Python,61.0,7.0,61.0,0.0,FALSE,"['natural-language-processing', 'adversarial-attacks']",Tool for Evaluating Adversarial Perturbations on Text,sacrebleu,['sacrebleu'],setup,9,2019,2025,"Tool for Evaluating Adversarial Perturbations on Text ['natural-language-processing', 'adversarial-attacks']"
1273,"""natural language processing"" OR ""nlp"" OR ""language model"" OR ""speech recognition""",sigmeta/distillation-BERT,https://github.com/sigmeta/distillation-BERT,2019-03-22T09:37:57+00:00,2025-01-04T15:48:40+00:00,2020-04-11T06:43:35+00:00,Python,30.0,7.0,30.0,0.0,FALSE,[],knowledge distillation on BERT,"boto3, numpy, regex, requests, tensorboardx, torch, tqdm","['boto3', 'numpy', 'regex', 'requests', 'tensorboardx', 'torch', 'tqdm']",both,9,2019,2025,knowledge distillation on BERT []
1274,"""natural language processing"" OR ""nlp"" OR ""language model"" OR ""speech recognition""",dcavar/Flair-JSON-NLP,https://github.com/dcavar/Flair-JSON-NLP,2019-03-26T21:15:36+00:00,2024-03-21T17:48:09+00:00,2020-05-18T17:43:41+00:00,Python,11.0,2.0,11.0,0.0,FALSE,"['flair', 'natural-language-processing', 'nlp', 'json']",Flair wrapper for JSON-NLP.,"flair, pyjsonnlp","['flair', 'pyjsonnlp']",setup,6,2019,2024,"Flair wrapper for JSON-NLP. ['flair', 'natural-language-processing', 'nlp', 'json']"
1275,"""natural language processing"" OR ""nlp"" OR ""language model"" OR ""speech recognition""",to-aoki/my-pytorch-bert,https://github.com/to-aoki/my-pytorch-bert,2019-03-01T14:51:05+00:00,2024-11-21T08:37:31+00:00,2020-03-16T04:10:00+00:00,Python,11.0,4.0,11.0,0.0,FALSE,"['nlp', 'bert', 'pytorch', 'japanese-language', 'pytorch-bert', 'sentencepiece', 'albert']",BERT implementation of PyTorch,"sentencepiece, torch, tqdm","['scikit-learn', 'sentencepiece', 'tensorflow', 'torch', 'tqdm']",both,1,2019,2024,"BERT implementation of PyTorch ['nlp', 'bert', 'pytorch', 'japanese-language', 'pytorch-bert', 'sentencepiece', 'albert']"
1276,"""natural language processing"" OR ""nlp"" OR ""language model"" OR ""speech recognition""",dongrixinyu/chinese_keyphrase_extractor,https://github.com/dongrixinyu/chinese_keyphrase_extractor,2019-04-26T10:13:45+00:00,2025-05-19T14:12:50+00:00,2023-11-21T14:40:01+00:00,Python,552.0,68.0,552.0,2.0,FALSE,"['keyphrase-extraction', 'topic-modeling', 'pkuseg']",An off-the-shelf tool for Chinese Keyphrase Extraction 一个快速从中文里抽取关键短语的工具，仅占35M内存 www.jionlp.com,pkuseg,['pkuseg'],setup,6,2019,2025,"An off-the-shelf tool for Chinese Keyphrase Extraction 一个快速从中文里抽取关键短语的工具，仅占35M内存 www.jionlp.com ['keyphrase-extraction', 'topic-modeling', 'pkuseg']"
1277,"""natural language processing"" OR ""nlp"" OR ""language model"" OR ""speech recognition""",awebox/awebox,https://github.com/awebox/awebox,2019-04-26T09:12:42+00:00,2025-03-30T00:45:37+00:00,2024-12-03T09:29:21+00:00,Python,27.0,20.0,27.0,20.0,FALSE,[],Modelling and optimal control of single- and multiple-kite systems for airborne wind energy,"casadi, cycler, jinja2, kiwisolver, numpy, packaging, pandas, pyparsing, python-dateutil, python-resources, scipy, six, tabulate","['casadi', 'cycler', 'jinja2', 'kiwisolver', 'matplotlib', 'numpy', 'packaging', 'pandas', 'progress', 'pyparsing', 'python-dateutil', 'python-resources', 'scipy', 'six', 'tabulate', 'tk']",both,14,2019,2025,Modelling and optimal control of single- and multiple-kite systems for airborne wind energy []
1278,"""natural language processing"" OR ""nlp"" OR ""language model"" OR ""speech recognition""",bjascob/LemmInflect,https://github.com/bjascob/LemmInflect,2019-05-11T20:33:58+00:00,2025-04-19T09:25:51+00:00,2023-09-14T13:17:58+00:00,Python,268.0,25.0,268.0,6.0,FALSE,"['inflection', 'lemmatization', 'python', 'spacy', 'spacy-extensions', 'nlp', 'nlp-machine-learning']",A python module for English lemmatization and inflection.,numpy,['numpy'],both,1,2019,2025,"A python module for English lemmatization and inflection. ['inflection', 'lemmatization', 'python', 'spacy', 'spacy-extensions', 'nlp', 'nlp-machine-learning']"
1279,"""natural language processing"" OR ""nlp"" OR ""language model"" OR ""speech recognition""",natasha/navec,https://github.com/natasha/navec,2019-05-30T14:13:18+00:00,2025-05-21T04:17:54+00:00,2023-07-24T09:22:26+00:00,Python,199.0,18.0,199.0,5.0,FALSE,"['embeddings', 'word2vec', 'glove', 'quantization', 'python', 'nlp', 'russian']",Compact high quality word embeddings for Russian language,numpy,['numpy'],setup,1,2019,2025,"Compact high quality word embeddings for Russian language ['embeddings', 'word2vec', 'glove', 'quantization', 'python', 'nlp', 'russian']"
1280,"""natural language processing"" OR ""nlp"" OR ""language model"" OR ""speech recognition""",google-research/turkish-morphology,https://github.com/google-research/turkish-morphology,2019-05-20T13:02:45+00:00,2025-05-11T07:43:24+00:00,2022-03-15T18:16:53+00:00,Python,169.0,27.0,169.0,4.0,FALSE,"['nlp', 'natural-language-processing', 'natural-language-understanding', 'morphological-analyser', 'google', 'morphology', 'turkish']",A two-level morphological analyzer for Turkish.,absl-py,"['absl-py', 'protobuf']",both,6,2019,2025,"A two-level morphological analyzer for Turkish. ['nlp', 'natural-language-processing', 'natural-language-understanding', 'morphological-analyser', 'google', 'morphology', 'turkish']"
1281,"""natural language processing"" OR ""nlp"" OR ""language model"" OR ""speech recognition""",ftarlaci/GPT2sQA,https://github.com/ftarlaci/GPT2sQA,2019-05-12T19:21:42+00:00,2025-03-31T01:19:02+00:00,2022-12-27T20:48:49+00:00,Python,130.0,34.0,130.0,6.0,FALSE,[],Fine-tuning GPT-2 Small for Question Answering,"boto3, numpy, regex, requests, torch, tqdm","['boto3', 'numpy', 'regex', 'requests', 'torch', 'tqdm']",both,9,2019,2025,Fine-tuning GPT-2 Small for Question Answering []
1282,"""natural language processing"" OR ""nlp"" OR ""language model"" OR ""speech recognition""",luozhouyang/transformers-keras,https://github.com/luozhouyang/transformers-keras,2019-05-06T11:39:29+00:00,2024-07-16T04:03:56+00:00,2021-11-23T02:39:01+00:00,Python,75.0,13.0,75.0,1.0,FALSE,"['bert', 'albert', 'question-answering', 'sequence-classification', 'simcse', 'token-classification', 'ner', 'sequence-labeling', 'text-classification', 'tensorflow-keras', 'masked-language-models']",Transformer-based models implemented in tensorflow 2.x(using keras).,tokenizers,"['seqeval', 'smile-datasets', 'tensorflow', 'tensorflow-addons', 'tokenizers']",both,1,2019,2024,"Transformer-based models implemented in tensorflow 2.x(using keras). ['bert', 'albert', 'question-answering', 'sequence-classification', 'simcse', 'token-classification', 'ner', 'sequence-labeling', 'text-classification', 'tensorflow-keras', 'masked-language-models']"
1283,"""natural language processing"" OR ""nlp"" OR ""language model"" OR ""speech recognition""",preetham/verifytweet,https://github.com/preetham/verifytweet,2019-06-07T11:29:06+00:00,2024-01-24T17:55:01+00:00,2022-11-09T15:07:06+00:00,Python,20.0,1.0,20.0,1.0,FALSE,"['twitter', 'twitter-api', 'tesseract', 'nlp', 'python', 'verifytweet', 'vision', 'search', 'twint', 'kamidipreetham', 'tweet', 'tesseract-ocr']",Verify Tweet from Image,"click, nltk, pillow, pytesseract, python-dateutil, requests, scikit-learn, werkzeug","['-ihttpspypi-orgsimple', 'aiodns', 'aiohttp', 'aiohttp-socks', 'async-timeout', 'attrs', 'beautifulsoup4', 'cchardet', 'certifi', 'cffi', 'chardet', 'click', 'cycler', 'decorator', 'dnspython', 'elasticsearch', 'eventlet', 'fake-useragent', 'flask', 'flask-cors', 'geographiclib', 'geopy', 'greenlet', 'gunicorn', 'idna', 'idna-ssl', 'imageio', 'itsdangerous', 'jinja2', 'joblib', 'kiwisolver', 'markupsafe', 'monotonic', 'multidict', 'networkx', 'nltk', 'numpy', 'pandas', 'pillow', 'pycares', 'pycodestyle', 'pycparser', 'pyparsing', 'pysocks', 'pytesseract', 'python-dateutil', 'pytz', 'pywavelets', 'regex', 'requests', 'schedule', 'scikit-learn', 'scipy', 'six', 'soupsieve', 'twint', 'typing', 'typing-extensions', 'urllib3', 'werkzeug', 'yapf', 'yarl']",both,6,2019,2024,"Verify Tweet from Image ['twitter', 'twitter-api', 'tesseract', 'nlp', 'python', 'verifytweet', 'vision', 'search', 'twint', 'kamidipreetham', 'tweet', 'tesseract-ocr']"
1284,"""natural language processing"" OR ""nlp"" OR ""language model"" OR ""speech recognition""",OmkarPathak/pyresparser,https://github.com/OmkarPathak/pyresparser,2019-07-01T14:43:02+00:00,2025-05-21T06:47:08+00:00,2023-09-13T06:54:26+00:00,Python,874.0,434.0,874.0,46.0,FALSE,"['resume-parser', 'resume', 'python', 'python3', 'nlp', 'parser', 'machine-learning', 'natural-language-processing', 'resumes', 'parsers', 'skills', 'extracting-data', 'extract', 'pyresparser']",A simple resume parser used for extracting information from resumes,"attrs, blis, certifi, chardet, cymem, idna, jsonschema, nltk, numpy, pandas, pdfminer-six, preshed, pycryptodome, pyrsistent, python-dateutil, pytz, requests, six, sortedcontainers, spacy, srsly, thinc, tqdm, urllib3, wasabi","['attrs', 'blis', 'certifi', 'chardet', 'cymem', 'docx2txt', 'idna', 'jsonschema', 'murmurhash', 'nltk', 'numpy', 'pandas', 'pdfminer-six', 'plac', 'preshed', 'pycryptodome', 'pyrsistent', 'python-dateutil', 'pytz', 'requests', 'six', 'sortedcontainers', 'spacy', 'srsly', 'textract', 'thinc', 'tqdm', 'urllib3', 'wasabi']",both,6,2019,2025,"A simple resume parser used for extracting information from resumes ['resume-parser', 'resume', 'python', 'python3', 'nlp', 'parser', 'machine-learning', 'natural-language-processing', 'resumes', 'parsers', 'skills', 'extracting-data', 'extract', 'pyresparser']"
1285,"""natural language processing"" OR ""nlp"" OR ""language model"" OR ""speech recognition""",PaddlePaddle/MetaGym,https://github.com/PaddlePaddle/MetaGym,2019-07-13T16:37:35+00:00,2025-05-07T11:14:32+00:00,2024-07-15T17:29:11+00:00,Python,291.0,60.0,291.0,13.0,FALSE,"['reinforcement-learning', 'meta-learning', 'maze', 'lift', 'quadrotor', 'quadrupedal-robots', 'navigator', 'gym-environments']",Collection of Reinforcement Learning / Meta Reinforcement Learning Environments.,"gym, numpy, pillow, six","['gym', 'mock', 'numpy', 'pillow', 'pyglet', 'setuptools', 'six']",both,15,2019,2025,"Collection of Reinforcement Learning / Meta Reinforcement Learning Environments. ['reinforcement-learning', 'meta-learning', 'maze', 'lift', 'quadrotor', 'quadrupedal-robots', 'navigator', 'gym-environments']"
1286,"""natural language processing"" OR ""nlp"" OR ""language model"" OR ""speech recognition""",TakeLab/spacy-udpipe,https://github.com/TakeLab/spacy-udpipe,2019-07-25T08:41:08+00:00,2025-02-22T21:28:57+00:00,2022-04-19T10:34:53+00:00,Python,161.0,10.0,161.0,9.0,FALSE,"['nlp', 'udpipe', 'spacy', 'universal-dependencies', 'natural-language-processing', 'nlp-library', 'python', 'wrapper-library']",spaCy + UDPipe,spacy,"['3-7', 'spacy', 'ufal-udpipe']",setup,6,2019,2025,"spaCy + UDPipe ['nlp', 'udpipe', 'spacy', 'universal-dependencies', 'natural-language-processing', 'nlp-library', 'python', 'wrapper-library']"
1287,"""natural language processing"" OR ""nlp"" OR ""language model"" OR ""speech recognition""",Impavidity/relogic,https://github.com/Impavidity/relogic,2019-07-16T21:46:38+00:00,2024-09-08T15:32:28+00:00,2022-12-16T02:15:39+00:00,Python,29.0,6.0,29.0,2.0,FALSE,[],hopefully I can continuously develop the project. ,"boto3, cython, pyjnius, spacy","['boto3', 'cython', 'pyjnius', 'spacy']",setup,14,2019,2024,hopefully I can continuously develop the project.  []
1288,"""natural language processing"" OR ""nlp"" OR ""language model"" OR ""speech recognition""",ponrawee/ssg,https://github.com/ponrawee/ssg,2019-07-02T08:54:28+00:00,2025-02-19T03:11:39+00:00,2024-05-03T19:48:25+00:00,Python,27.0,4.0,27.0,5.0,FALSE,"['thai', 'nlp', 'syllable-segmentation']",CRF syllable segmenter for Thai,"fire, python-crfsuite, tqdm","['fire', 'python-crfsuite', 'tqdm']",both,9,2019,2025,"CRF syllable segmenter for Thai ['thai', 'nlp', 'syllable-segmentation']"
1289,"""natural language processing"" OR ""nlp"" OR ""language model"" OR ""speech recognition""",jfilter/german-preprocessing,https://github.com/jfilter/german-preprocessing,2019-07-30T10:09:22+00:00,2024-10-21T19:56:19+00:00,2022-12-09T05:18:39+00:00,Python,11.0,0.0,11.0,1.0,FALSE,"['python', 'package', 'german', 'nlp']",🇩🇪 Preprocess German texts to do some serious natural-language processing.,"clean-text, german-lemmatizer, joblib, tqdm, unidecode","['-', 'clean-text', 'german-lemmatizer', 'joblib', 'tqdm', 'unidecode']",both,6,2019,2024,"🇩🇪 Preprocess German texts to do some serious natural-language processing. ['python', 'package', 'german', 'nlp']"
1290,"""natural language processing"" OR ""nlp"" OR ""language model"" OR ""speech recognition""",bojone/bert4keras,https://github.com/bojone/bert4keras,2019-08-26T03:27:19+00:00,2025-05-21T07:02:48+00:00,2024-11-11T15:41:47+00:00,Python,5407.0,928.0,5407.0,166.0,FALSE,[],keras implement of transformers for humans,keras,['keras'],setup,5,2019,2025,keras implement of transformers for humans []
1291,"""natural language processing"" OR ""nlp"" OR ""language model"" OR ""speech recognition""",rish-16/gpt2client,https://github.com/rish-16/gpt2client,2019-08-04T06:35:45+00:00,2025-01-17T10:10:37+00:00,2021-06-24T04:59:19+00:00,Python,371.0,74.0,371.0,7.0,FALSE,"['gpt-2', 'transformer', 'openai', 'machine-learning', 'text-generation', 'tensorflow']","✍🏻 gpt2-client: Easy-to-use TensorFlow Wrapper for GPT-2 117M, 345M, 774M, and 1.5B Transformer Models 🤖 📝","numpy, regex, requests, tensorflow, termcolor, tqdm","['gpt-2-simple', 'numpy', 'regex', 'requests', 'tensorflow', 'termcolor', 'tqdm']",setup,1,2019,2025,"✍🏻 gpt2-client: Easy-to-use TensorFlow Wrapper for GPT-2 117M, 345M, 774M, and 1.5B Transformer Models 🤖 📝  ['gpt-2', 'transformer', 'openai', 'machine-learning', 'text-generation', 'tensorflow']"
1292,"""natural language processing"" OR ""nlp"" OR ""language model"" OR ""speech recognition""",jenojp/negspacy,https://github.com/jenojp/negspacy,2019-08-07T14:51:45+00:00,2025-04-22T16:04:00+00:00,2024-06-14T01:20:36+00:00,Python,279.0,35.0,279.0,3.0,FALSE,"['python', 'nlp', 'spacy', 'negation', 'negex', 'negation-phrases', 'spacy-pipeline', 'spacy-extension']",spaCy pipeline object for negating concepts in text,spacy,"['pytest', 'spacy']",both,6,2019,2025,"spaCy pipeline object for negating concepts in text ['python', 'nlp', 'spacy', 'negation', 'negex', 'negation-phrases', 'spacy-pipeline', 'spacy-extension']"
1293,"""natural language processing"" OR ""nlp"" OR ""language model"" OR ""speech recognition""",akanyaani/gpt-2-tensorflow2.0,https://github.com/akanyaani/gpt-2-tensorflow2.0,2019-08-24T17:12:37+00:00,2025-03-24T22:56:45+00:00,2023-03-25T01:56:25+00:00,Python,262.0,83.0,262.0,21.0,FALSE,"['gpt-2', 'implementation', 'gpt2', 'pretraining', 'nlp', 'transformer', 'tensorflow2', 'tensorflow', 'gpt', 'openai', 'pre-training', 'text-generation']",OpenAI GPT2 pre-training and sequence prediction implementation in Tensorflow 2.0,"click, ftfy, numpy, sentencepiece, tensorflow, tqdm","['click', 'ftfy', 'numpy', 'sentencepiece', 'setuptools', 'tensorflow', 'tqdm']",both,1,2019,2025,"OpenAI GPT2 pre-training and sequence prediction implementation in Tensorflow 2.0  ['gpt-2', 'implementation', 'gpt2', 'pretraining', 'nlp', 'transformer', 'tensorflow2', 'tensorflow', 'gpt', 'openai', 'pre-training', 'text-generation']"
